ID,Vocab,ItemID,L2Frequency,Alphabet,Syllables,L1Frequency,familiarity,mora,WordLength,Condition,Word,Test,Answer
2,4232,rudder,700,6,2,259,4.375,2,2,L1L2,A,L2 Production,1
2,4232,shoal,361,5,1,246,4.812,3,3,L1L2,A,L2 Production,1
2,4232,strait ,2184,6,1,912,5.469,4,5,L1L2,A,L2 Production,1
2,4232,tuberculosis,2884,12,5,1745,5.531,4,4,L1L2,A,L2 Production,0
2,4232,tympanum,59,8,3,189,5.312,3,3,L1L2,A,L2 Production,0
13,3483,alcove ,932,6,2,178,5.531,4,4,L2L1,B,L2 Production,0
13,3483,badger,818,6,2,6,3.938,4,4,L2L1,B,L2 Production,0
13,3483,diaphragm ,872,9,3,25,4.406,6,6,L2L1,B,L2 Production,0
13,3483,estuary,738,7,2,863,5.344,3,3,L2L1,B,L2 Production,0
13,3483,kiln,615,4,1,5109,4.812,1,1,L2L1,B,L2 Production,0
13,3483,levee,1159,5,2,1428,5.375,4,4,L2L1,B,L2 Production,0
13,3483,mane,1278,4,1,33,5.406,4,4,L2L1,B,L2 Production,1
13,3483,mirth,455,5,1,426,5.594,3,3,L2L1,B,L2 Production,1
13,3483,ore,3930,3,1,358,4.844,4,4,L2L1,B,L2 Production,1
13,3483,pall,670,4,1,133,3.719,3,3,L2L1,B,L2 Production,1
13,3483,parable,1063,7,3,189,5,2,2,L2L1,B,L2 Production,0
13,3483,porcupine,479,9,3,10,4.906,5,5,L2L1,B,L2 Production,0
13,3483,potassium,1517,9,3,177,5.031,4,4,L2L1,B,L2 Production,0
13,3483,quail,1571,5,1,68,5.719,3,3,L2L1,B,L2 Production,0
13,3483,ravine,1296,6,2,473,5.219,4,4,L2L1,B,L2 Production,0
13,3483,rectum ,327,6,2,319,5,4,6,L2L1,B,L2 Production,0
13,3483,scowl,1020,5,1,36,5.406,6,6,L2L1,B,L2 Production,1
13,3483,sentry,628,6,2,654,5.906,3,5,L2L1,B,L2 Production,0
13,3483,toupee,200,6,2,440,6.375,3,3,L2L1,B,L2 Production,1
13,3483,weasel,876,6,2,170,5.75,3,3,L2L1,B,L2 Production,0
13,3483,azalea,450,6,3,230,5.812,3,3,L1L2,A,L2 Production,0
13,3483,berth ,1851,5,1,245,5.531,4,4,L1L2,A,L2 Production,0
13,3483,billow,231,6,2,362,5.156,4,4,L1L2,A,L2 Production,0
13,3483,bluff,2695,5,1,168,5.281,4,4,L1L2,A,L2 Production,0
13,3483,camphor,151,7,2,162,3.938,4,4,L1L2,A,L2 Production,1
13,3483,cistern,281,7,3,1206,5.406,4,4,L1L2,A,L2 Production,0
13,3483,citadel,1310,7,3,276,4.156,3,3,L1L2,A,L2 Production,0
13,3483,fracas,257,6,2,2090,5.656,3,3,L1L2,A,L2 Production,0
13,3483,fuselage,800,8,3,843,5.312,4,4,L1L2,A,L2 Production,0
13,3483,insurgent,1485,9,3,321,4.219,3,3,L1L2,A,L2 Production,1
13,3483,loach,51,5,1,274,6,3,4,L1L2,A,L2 Production,0
13,3483,otter,943,5,2,177,5.438,4,4,L1L2,A,L2 Production,0
13,3483,pail,809,4,1,639,6.219,3,3,L1L2,A,L2 Production,1
13,3483,plateau,2598,7,2,1204,5.875,4,4,L1L2,A,L2 Production,0
13,3483,plumage ,469,7,2,1233,5.969,2,2,L1L2,A,L2 Production,0
13,3483,rudder,700,6,2,259,4.375,2,2,L1L2,A,L2 Production,1
13,3483,shoal,361,5,1,246,4.812,3,3,L1L2,A,L2 Production,0
13,3483,strait ,2184,6,1,912,5.469,4,5,L1L2,A,L2 Production,1
13,3483,tuberculosis,2884,12,5,1745,5.531,4,4,L1L2,A,L2 Production,0
13,3483,tympanum,59,8,3,189,5.312,3,3,L1L2,A,L2 Production,0
19,4432,alcove ,932,6,2,178,5.531,4,4,L1L2,B,L2 Production,0
19,4432,badger,818,6,2,6,3.938,4,4,L1L2,B,L2 Production,0
19,4432,diaphragm ,872,9,3,25,4.406,6,6,L1L2,B,L2 Production,0
19,4432,estuary,738,7,2,863,5.344,3,3,L1L2,B,L2 Production,0
19,4432,kiln,615,4,1,5109,4.812,1,1,L1L2,B,L2 Production,0
19,4432,levee,1159,5,2,1428,5.375,4,4,L1L2,B,L2 Production,0
19,4432,mane,1278,4,1,33,5.406,4,4,L1L2,B,L2 Production,1
19,4432,mirth,455,5,1,426,5.594,3,3,L1L2,B,L2 Production,0
19,4432,ore,3930,3,1,358,4.844,4,4,L1L2,B,L2 Production,1
19,4432,pall,670,4,1,133,3.719,3,3,L1L2,B,L2 Production,1
19,4432,parable,1063,7,3,189,5,2,2,L1L2,B,L2 Production,0
19,4432,porcupine,479,9,3,10,4.906,5,5,L1L2,B,L2 Production,0
19,4432,potassium,1517,9,3,177,5.031,4,4,L1L2,B,L2 Production,0
19,4432,quail,1571,5,1,68,5.719,3,3,L1L2,B,L2 Production,0
19,4432,ravine,1296,6,2,473,5.219,4,4,L1L2,B,L2 Production,0
19,4432,rectum ,327,6,2,319,5,4,6,L1L2,B,L2 Production,0
19,4432,scowl,1020,5,1,36,5.406,6,6,L1L2,B,L2 Production,1
19,4432,sentry,628,6,2,654,5.906,3,5,L1L2,B,L2 Production,0
19,4432,toupee,200,6,2,440,6.375,3,3,L1L2,B,L2 Production,0
19,4432,weasel,876,6,2,170,5.75,3,3,L1L2,B,L2 Production,0
19,4432,azalea,450,6,3,230,5.812,3,3,L2L1,A,L2 Production,0
19,4432,berth ,1851,5,1,245,5.531,4,4,L2L1,A,L2 Production,1
19,4432,billow,231,6,2,362,5.156,4,4,L2L1,A,L2 Production,0
19,4432,bluff,2695,5,1,168,5.281,4,4,L2L1,A,L2 Production,0
19,4432,camphor,151,7,2,162,3.938,4,4,L2L1,A,L2 Production,0
19,4432,cistern,281,7,3,1206,5.406,4,4,L2L1,A,L2 Production,0
19,4432,citadel,1310,7,3,276,4.156,3,3,L2L1,A,L2 Production,0
19,4432,fracas,257,6,2,2090,5.656,3,3,L2L1,A,L2 Production,0
19,4432,fuselage,800,8,3,843,5.312,4,4,L2L1,A,L2 Production,0
19,4432,insurgent,1485,9,3,321,4.219,3,3,L2L1,A,L2 Production,1
19,4432,loach,51,5,1,274,6,3,4,L2L1,A,L2 Production,0
19,4432,otter,943,5,2,177,5.438,4,4,L2L1,A,L2 Production,1
19,4432,pail,809,4,1,639,6.219,3,3,L2L1,A,L2 Production,1
19,4432,plateau,2598,7,2,1204,5.875,4,4,L2L1,A,L2 Production,0
19,4432,plumage ,469,7,2,1233,5.969,2,2,L2L1,A,L2 Production,0
19,4432,rudder,700,6,2,259,4.375,2,2,L2L1,A,L2 Production,0
19,4432,shoal,361,5,1,246,4.812,3,3,L2L1,A,L2 Production,0
19,4432,strait ,2184,6,1,912,5.469,4,5,L2L1,A,L2 Production,0
19,4432,tuberculosis,2884,12,5,1745,5.531,4,4,L2L1,A,L2 Production,0
19,4432,tympanum,59,8,3,189,5.312,3,3,L2L1,A,L2 Production,0
8,4806,estuary,738,7,2,863,5.344,3,3,L2L1,B,L2 Production,0
10,6050,alcove ,932,6,2,178,5.531,4,4,L1L2,B,L2 Production,0
